<<<<<<< HEAD
6.676218844652611617e-01 5.795273208836081436e-01
9.599036171247282700e-01 9.543496594984013370e-02
6.402668782981604245e-01 1.582818151335075862e-01
7.802499826577132813e-01 3.795224529027998450e-01
-6.854880514230619060e-01 5.363364936996694032e-01
1.450692380402773818e-02 -6.268957092999603020e-01
2.010810357335351961e-01 9.612800052052435928e-01
-4.428815650967399264e-02 -1.281652311452188275e-01
5.014255697131877465e-01 8.154199913701567493e-01
-2.949438848493668441e-01 3.592309024301069131e-01
1.696073652055809511e-01 5.106149290456949430e-01
8.656850164569096506e-01 -6.460728299306179867e-01
-2.436406552306891182e-01 -2.544646448756671120e-01
2.435367632356699730e-01 2.533948240616035186e-01
-8.305827296355159373e-01 2.993939789213160285e-01
6.782086685191102138e-01 2.389034422701237226e-01
5.543718653945371999e-01 1.323255427223554159e-01
-1.453721448428606511e-01 2.312910057944469466e-01
1.640871223781316113e-01 -9.262356892226795146e-01
7.361710379678823024e-01 7.769731329889495441e-01
1.083245398012441241e-01 -2.490264468872638304e-01
3.718762425654081882e-01 6.767601932814346632e-01
8.697375848778330365e-01 -4.162181180987438722e-01
-2.036317374118055135e-01 6.493074193056413979e-02
6.269122072746153851e-01 -3.408168448212520740e-01
-4.840673698197210939e-01 3.490447603257748055e-01
5.231336365821970258e-02 1.833480804820829535e-01
-2.505361286972331847e-01 2.950571820843626014e-01
5.200496714713995772e-01 -7.028422150988178352e-02
6.489895697393677221e-02 -1.685235184874178671e-03
5.509712554136543261e-01 4.516525562018771645e-01
-2.664185568426222783e-01 2.598209279046950204e-01
5.019249739883084871e-01 -3.774524090038748891e-01
-6.827656149032832467e-01 -1.155296234846225900e-01
4.314729722195707051e-01 -5.033346133400495859e-01
-1.988710874256345296e-01 8.822643960957010645e-02
6.452840966214870022e-01 -4.831695246019740431e-02
-2.614418629700132612e-02 -1.599127066243453132e-01
3.971888547543237502e-01 6.782410821583058080e-01
5.376381010295274709e-01 -3.832329478901455033e-01
7.345909148163978220e-01 7.619221351198363079e-01
6.930456554009105652e-01 8.811040968669046070e-01
1.884359849804221332e-01 -7.746631579878853202e-01
-2.521990524923392041e-01 3.957584573550609885e-02
-1.162581657221801734e-01 -4.680961871871525126e-02
-2.541611295378889412e-01 2.322129792229463696e-01
6.516443605034669684e-01 -6.222494417004269529e-01
4.076153200588926717e-01 -5.704703173439633623e-01
7.018877515563498592e-01 9.737343678452874407e-01
-5.094668143408507266e-01 -2.687174355239450030e-01
5.854464189942047980e-01 8.733341978688924367e-02
3.895594926598702212e-01 -4.536289658038956674e-01
-4.373945888293184758e-01 2.779221863947844984e-01
-9.210586358201133805e-02 2.475013354130806142e-03
-3.656956374245690089e-01 1.367498915797245029e-01
-9.273448571711218058e-02 3.371906867974439059e-02
-3.062560361621375904e-01 2.761809999978763752e-01
7.809500807943215994e-01 6.360391439487473875e-01
6.991166301863912524e-01 1.293672807849991502e-01
-2.381393512739735652e-01 2.846674087603093817e-01
-5.947376105978308125e-01 -3.184455290804886207e-01
4.634510194454244392e-02 -3.017765172222324210e-01
6.185217098057640417e-01 3.191866415498978427e-02
6.703470346665585389e-01 3.019927233651903409e-01
8.752328503093630419e-01 -2.428509715212883169e-01
7.986813257489763229e-01 -1.835945560131491128e-01
3.146975913907277267e-01 9.446611396521290560e-01
-4.189033096495706765e-01 2.676141939925450464e-01
2.830978915588330258e-01 3.654970224364103570e-01
-4.968099073837526358e-01 2.276569208018112134e-01
-3.369972625249573195e-01 -6.349590908279292290e-01
-1.033557282831583102e-01 -1.642537546549294181e-01
5.508118182334565960e-01 -5.283654492457785512e-01
6.890240221524808195e-01 -6.673222386428887543e-01
6.882127564636845163e-01 -2.844108490186458837e-03
-2.215409811682604868e-01 -3.398168062685134050e-01
6.518324290060777404e-01 2.707930825692047572e-01
3.188958564262204254e-01 4.400982967313670224e-01
5.057853798687073077e-01 9.004204217413991351e-03
6.630050756167666925e-01 -1.953822942318934608e-01
7.872860684599527481e-01 2.847808829997099389e-01
8.450066404033010903e-01 9.197307013165489931e-01
-6.686531926651162472e-01 -4.987752749516500828e-01
6.067226605373781112e-01 1.921771462525195817e-01
-3.427502420978074671e-01 2.929773306910005148e-01
-3.713589809137918252e-01 -4.183901216873360251e-01
-2.422234428486360613e-01 1.985922620372834180e-01
6.858882786248889918e-01 4.437473515092071885e-02
7.085896042747608092e-01 2.161908400225371896e-01
-7.057054071636648107e-01 5.182505998158251082e-01
-2.662795289819452904e-01 -3.547052823953613654e-01
6.431472682685988040e-01 3.037038243803403814e-01
9.048495706513852710e-01 5.744721068998709379e-01
-2.608001712239040870e-01 -3.927783571675600438e-01
-8.165327048658168607e-01 -2.672664489133944610e-01
-5.656155831537206247e-01 5.318457442055510853e-01
2.351887598644128996e-01 -7.303169673493699054e-01
-3.628127202841719967e-01 5.248569776805155351e-01
-1.509020751047442932e-01 -6.970087788592227440e-01
6.262238053340342114e-01 8.985806424656628266e-01
-2.131761633533550970e-01 -4.060324987660670626e-01
5.699959774127228984e-01 3.024045599910623050e-01
5.428358598783848965e-01 4.752160281154647059e-01
-1.440767140620424769e-02 -2.606291422333797403e-01
-1.464319297696203837e-01 2.321862315423524059e-01
-3.417863660672753046e-01 2.668126378170716517e-01
8.300628155848065459e-01 9.019831725305916814e-01
5.821784549991493307e-01 8.475635342692089402e-02
8.072435256598442521e-01 7.775791730001239133e-01
-2.171981025434925883e-01 -2.790942462744714359e-01
4.671493903026134875e-01 9.538184112372852796e-01
7.631477446657778385e-01 8.298239506329201376e-01
8.217396593771085778e-01 8.127082258674818149e-01
2.266958602043984694e-01 -2.927726451583725353e-01
-8.891405185025025304e-02 -1.744806188395899849e-01
7.684103484360319536e-01 7.008357753326652784e-01
4.005136732916042552e-01 4.784046032572057960e-01
8.368830035774617038e-01 4.046653915749658381e-01
-2.687733062355337488e-01 4.246232222045861482e-01
8.377201460830994151e-01 4.710520218845959395e-01
6.331826891352951847e-01 2.564097544533506801e-01
-3.851541173284158681e-01 -4.249901015045809416e-02
-6.046507454677698679e-01 4.649777682898721398e-01
-6.812987077432359762e-01 2.810636766224392513e-01
6.643099918785513314e-01 7.633323757651222508e-02
7.815028634512461991e-01 6.184793155287678923e-01
7.151716458217165506e-01 -9.690140325571938718e-01
-3.716976571361063630e-01 2.741242717383034488e-01
-2.300026338852834140e-01 1.673628013650177992e-01
7.471194765155151352e-01 -9.310093279135862598e-01
2.923586557458879298e-02 -5.364806545744777999e-01
7.569356761902813480e-01 -5.949883634332213678e-01
4.605257791940114975e-01 8.133621913545289184e-01
-1.459016361093534719e-01 -1.864903423639765467e-01
6.923429874340583101e-01 -2.211092764610018691e-01
-4.170169460554549179e-01 2.221400310760930363e-01
4.161919678322084648e-01 -4.127546995459934198e-01
3.264194874899931653e-01 3.845509511064213459e-01
7.071000994414772256e-01 2.522151643625243356e-01
2.503953523026468675e-01 3.936296461139502378e-01
-1.164904853824122455e-01 -1.847395936780105163e-01
1.059788360657675232e-01 4.840730609951976460e-01
1.642873872087737830e-01 -3.969346177372219397e-01
8.035450458107115113e-01 8.875623452672751768e-01
-5.422798332273375266e-01 -7.118628372618496236e-02
4.631469822776079770e-01 -8.588138680086636612e-01
1.189913799731405764e-01 -9.486712186095047628e-02
6.489766918260728712e-01 -2.120161219441045741e-01
7.353713179789993504e-01 2.293929911654459808e-01
6.190180068520316770e-01 -6.048576749116283402e-01
4.302534518117611118e-01 -8.545746722145290963e-01
-4.045786890863003471e-01 3.480746334719777568e-01
4.034865259638716894e-01 6.916836178751828434e-01
7.737925274299458644e-01 1.696877281606774535e-01
-6.174595909672739857e-01 2.465622028774938634e-01
-6.606239278941383741e-01 2.495028247451310799e-01
-5.901851187076769811e-01 3.923043102782136637e-01
5.254026110292236984e-01 4.106621165986206190e-01
1.320450985298545765e-01 -4.077922784020344693e-01
8.686633935301384390e-01 -4.993685229461006791e-01
-3.854190063278917222e-02 1.960786093744958380e-01
8.691629528727827791e-01 8.323734783667916526e-01
9.790520555397761449e-01 7.848943471497540347e-01
3.808712322260356942e-01 -3.314442033137607879e-01
7.106400569687096880e-01 5.694939632239990335e-01
5.631309628956484570e-01 -7.478200978949323119e-01
1.565048466074012712e-01 -3.885320787312451785e-02
3.379914415115485848e-01 3.165877616135234218e-01
6.671028386185307024e-01 3.464344229826952226e-01
4.900118000947556451e-01 -1.154627938605103932e-01
6.030545230994179828e-01 3.464588525510077233e-01
7.703025771498732688e-01 5.738444805166336149e-01
1.159977496527802021e-01 -4.537346944040170360e-01
-7.311741156061546398e-02 1.393152447864181021e-01
-2.636208689454038190e-01 2.127800697560829901e-01
9.388918118323922313e-01 8.720344621384854555e-01
1.288714547456021320e-01 -9.833220576985990391e-02
6.252351683293045914e-01 4.856820541512157918e-01
-2.125500049835478134e-01 2.399095901540535536e-01
5.940503404891533945e-01 -8.838273176987014867e-01
7.445784840831868312e-01 8.337492670531093664e-01
-4.571257764851444083e-01 1.394406781118130434e-01
8.147098279117890307e-01 -5.879673172625476951e-02
2.387498109545721503e-01 -6.438416356350689096e-01
1.721813103922203991e-01 4.596423945302683389e-01
8.566745597610430085e-01 -1.942005838537317342e-01
-6.946690509452460027e-01 -4.848679306796681576e-01
-1.372718937732309019e-01 -1.343261486396694071e-01
9.193902023445315042e-01 9.664337508351328321e-02
1.279593936819121147e-01 -3.939161057554230183e-02
-6.684171305377319960e-01 -1.583601846908999633e-01
5.213720321606032382e-01 -4.801316879266059878e-01
-2.137178961707111302e-01 1.019293172033227668e-01
7.689571411527978961e-01 7.124338820627871272e-01
6.753800425870570834e-01 8.884629462086779395e-02
4.750109119721466211e-01 -4.686130277527540411e-01
-2.008690942022997028e-01 1.401332750418362583e-01
6.010048879009721734e-02 -2.497106459747433505e-03
8.680911172985524837e-01 -8.434002086328069581e-01
-6.000831984010497333e-01 -9.201342514406851691e-02
-1.373115727735485514e-02 -1.679388865847051271e-01
7.637331081719748171e-01 5.926206266792655164e-01
7.816318489119356006e-01 8.513706181625624314e-02
-2.258992558264933947e-01 1.926933328806114121e-01
6.152530453608633376e-01 3.002383225940273848e-01
3.193446343978600943e-01 -5.506864376151492380e-01
-6.803797573181635805e-02 1.834211210677113568e-01
6.025408894091941470e-01 4.374816544378238303e-01
9.753362216089478398e-02 8.290876041669226204e-03
7.396253443492861734e-01 -3.590391307260605291e-01
5.784940695877646144e-01 6.605979531424654994e-02
7.491398596211655825e-01 7.944397034927603851e-01
1.695142074516986508e-02 1.439872550203454837e-01
7.165323806885453006e-01 6.354470401001111046e-01
-3.960915097621027225e-01 1.732064271829547586e-02
-2.128940910940935183e-01 1.525704275402391952e-01
7.443426437788487338e-01 4.654568554414439951e-01
7.454647989620594162e-01 -5.339779068773957693e-01
-3.751687264966789837e-01 2.891787332459171411e-01
7.694982173949934667e-01 -8.915549090883279071e-02
4.869852456358427784e-01 7.313951769745166143e-01
7.170798384311434237e-01 2.381193200480971051e-01
4.702410060080767229e-01 5.176577013873049360e-01
-4.128504829613159899e-01 1.661803536369568235e-01
-7.541444096029272792e-01 -9.120377678626878648e-02
5.028527081794200715e-01 -4.340303564168748185e-01
6.381233538558729323e-01 -4.351728386763840106e-01
-8.083968853655503217e-01 -1.867266425552660536e-02
6.198300109085275178e-01 -2.883280529936365078e-01
6.764020617520196677e-01 1.253600408070086880e-01
7.309670400262733292e-01 3.319765496068434185e-01
-2.018785125348574461e-01 1.518529471164218325e-01
-2.229604857147742258e-01 1.352950356402189414e-01
1.908229002801286045e-01 -1.905859724643204078e-01
1.501261016280613925e-01 4.415682213408872459e-01
2.938740859301741670e-01 4.015175194634146294e-02
9.679786334489579591e-01 8.460631076582006971e-01
-5.397150315569241297e-01 -3.971471317814656565e-01
-3.977671032383940375e-01 1.953196596896457082e-01
-1.126722294946740366e-01 2.321596081858572358e-01
5.485904706666777653e-01 4.557633121278288346e-01
7.995981845995262516e-01 8.993893458928606810e-01
-6.527151100476713541e-01 3.683463118636325362e-01
-1.398425316723641565e-01 4.146659607624151311e-01
9.237969303092599116e-01 -1.357259387842553178e-01
-2.899337771043186684e-01 2.213987847884789639e-01
-2.516988206304520137e-01 4.021669663905821368e-01
-4.469096995342507483e-01 2.994242749823406990e-01
6.981680456576169203e-01 -6.899339270953868120e-01
8.267103938050248679e-01 -7.054473737662594335e-01
-5.775626687888506527e-01 2.257660209673393314e-01
8.791637906023536120e-01 8.364353632720484821e-01
-5.484937906938873731e-01 1.616628253815037830e-01
7.454686652406150582e-01 5.717919039281216254e-01
2.970137096745475436e-01 -9.554576599525326230e-01
3.915991820703058623e-01 9.266559613318441357e-01
-1.541842106020143710e-01 1.997855402857613427e-01
-3.121617709841395527e-01 2.385188482962866674e-01
5.838110770576673270e-01 -9.748398426640163539e-01
6.716384921907283534e-01 7.692627066809976100e-01
4.980635624006202189e-02 -1.684673055860901325e-01
4.825211173865079362e-01 -4.324345461682801428e-01
6.087224905077908144e-01 1.555750363359463817e-01
-7.680390343377554441e-01 2.669577879880100646e-01
-3.542390612667229988e-01 -9.523132443538215863e-01
4.648979006974796047e-01 3.809346588647262166e-01
4.001385560391497176e-01 2.904552014945079863e-01
4.884148363964224693e-01 7.060063877773231633e-01
-1.989203749260182175e-01 1.826246789964599548e-01
-6.668609897763277949e-02 -4.392679011087163854e-01
-2.281966139721669506e-02 -7.201602118008025855e-01
-4.767116456579532091e-01 3.358054376168030375e-01
-1.119690651516325186e-01 5.615603093112142563e-02
5.274156946053261130e-01 3.869161629355456489e-01
1.667201982118653447e-01 4.266753959131285301e-01
7.394499767281627056e-01 -6.554672620110220116e-01
-3.969599521941835629e-01 2.859132868982424691e-01
6.315471159431660375e-01 1.132247387636953206e-02
-1.801528570856161249e-01 -4.435813572245372871e-01
-7.254161340301781280e-01 -3.132299787206667130e-01
-9.622471424918765948e-02 1.488845662078086551e-01
5.370104479025223920e-01 -6.279989126255669518e-02
3.524215299296016290e-01 3.186377940026934308e-01
3.638226469293479592e-01 2.886996745416549048e-01
7.683710141389380466e-01 6.446453579951640922e-01
2.876213033356965765e-01 -2.273054800348821569e-01
-3.037426654095614076e-01 2.292156184648820316e-01
2.608094116917691885e-02 -1.779130206582384410e-01
-4.137607459697809631e-01 3.609824934674963348e-01
6.101166269694660027e-01 6.834891448525017843e-01
-3.668794614804440357e-01 -8.454749914493708829e-02
-7.657669264381956609e-01 4.249536086900721488e-01
3.464544186225950728e-01 4.055313569612607472e-01
-1.021746711916948769e-02 1.404053053847180710e-01
-1.597727048207284728e-01 -9.880579163696134870e-02
3.927266112381774255e-01 -3.487797460224810742e-01
4.712805464448011072e-01 3.442394773184189738e-01
3.692782069604012563e-01 -4.199717982652368953e-01
-1.718176182307247224e-01 1.860556795767152050e-01
4.070363370136288461e-01 -7.756754702904076204e-01
3.078009437717815766e-01 -1.875570369669317117e-01
-3.783134354697619273e-01 2.708022856603820028e-01
-5.014845554805287264e-01 1.915478196238625808e-01
-2.343895811775915661e-01 -3.813890110432058833e-01
6.347703462244764783e-01 -7.780325862589099195e-01
6.424176746588583509e-02 -2.336229853514946164e-01
8.381913699598794176e-01 -5.542751781158761215e-01
5.960417124316038651e-01 1.741340539873027504e-01
5.616867551533237801e-01 3.622532297166088933e-01
7.906564833510489887e-01 -8.706054846685478132e-01
-8.351276293735887535e-03 -2.931810427440324496e-01
8.513039082746942654e-01 -4.943324283748005143e-01
4.382639041989444539e-01 7.482962802342763009e-02
2.981504893274944390e-02 -5.282104343048086292e-01
8.043244645323843756e-01 -9.395728023019498387e-01
8.084584410183697223e-01 -5.870410657054090375e-01
-4.540148483404338187e-01 3.637194072357774477e-02
7.661712209521829298e-01 3.205149259874342516e-01
-5.457244898972228864e-01 3.050822230629907095e-01
9.420025520907671090e-02 2.366627632139609583e-01
6.887300521067551973e-02 -3.142408512149958977e-01
7.136274525708878880e-01 2.505912571399441235e-01
-3.738470187159916858e-01 2.844672721008890681e-01
9.884142567178499927e-02 -4.504348406216061029e-01
